Id,Country,A01_interview_date,A03_quest_no,A04_start,A05_end,A06_province,A07_district,A08_ward,A09_village,A11_years_farm,A12_agr_assoc,B_no_membrs,_members_count,B11_remittance_money,B16_years_liv,B17_parents_liv,B18_sp_parents_liv,B19_grand_liv,B20_sp_grand_liv,C01_respondent_roof_type,C02_respondent_wall_type,C03_respondent_floor_type,C04_window_type,C05_buildings_in_compound,C06_rooms,C07_other_buildings,D_no_plots,D_plots_count,E01_water_use,E_no_group_count,E_yes_group_count,E17_no_enough_water,E18_months_no_water,E19_period_use,E20_exper_other,E21_other_meth,E22_res_change,E23_memb_assoc,E24_resp_assoc,E25_fees_water,E26_affect_conflicts,F04_need_money,F05_money_source,F05_money_source_other,F08_emply_lab,F09_du_labour,F10_liv_owned,F10_liv_owned_other,F_liv_count,F12_poultry,F13_du_look_aftr_cows,F14_items_owned,G01_no_meals,G02_months_lack_food,G03_no_food_mitigation,gps:Latitude,gps:Longitude,gps:Altitude,gps:Accuracy,instanceID
214,Moz,30/06/2017,81,2017-06-30T05:32:47.000Z,2017-06-30T05:50:23.000Z,Sofala,Nhamatanda,Lamego,Nhansato,20,no,9,9,no,25,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",12.0,yes,no,,no,,no,never,no,,,no,yes,['poultry'],,1,no,no,"['bicycle', 'radio', 'solar_torch', 'mobile_phone']",2,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'restrict_adults', 'borrow_food']",-19.04362725,33.40450004,674.0,9.0,uuid:65064927-d9ad-4a31-b95c-8e38d0c5d599
215,Moz,30/06/2017,83,2017-06-30T13:10:52.000Z,2017-06-30T13:23:29.000Z,Sofala,Nhamatanda,Lamego,Massequece,19,no,3,3,no,12,yes,yes,no,no,grass,muddaub,earth,no,1,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,yes,no,,3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'day_night_hungry', 'go_forest']",-19.11159001,33.47559586,735.0,139.0,uuid:bc5bd0b1-83a6-4d91-b04c-5e48d19bffc8
216,Moz,30/06/2017,84,2017-06-30T13:25:24.000Z,2017-06-30T13:36:57.000Z,Sofala,Nhamatanda,Lamego,Massequece,6,no,6,6,no,15,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",10.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,['solar_torch'],2,"['Jan', 'Feb', 'Mar', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'restrict_adults', 'borrow_food', 'lab_ex_food', 'seek_government']",-19.1115207,33.4760514,0.0,20.0,uuid:887b0ef4-ccfc-40d2-b807-71d3218627ce
217,Moz,30/06/2017,82,2017-06-30T12:53:02.000Z,2017-06-30T13:04:36.000Z,Sofala,Nhamatanda,Lamego,Massequece,30,no,6,6,no,10,yes,yes,no,no,grass,muddaub,earth,no,1,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,no,no,"['bicycle', 'radio', 'solar_torch', 'mobile_phone']",2,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'restrict_adults', 'lab_ex_food']",-19.11167546,33.47622988,734.0,26.0,uuid:d79aa0e1-d38b-4aee-a8bb-712c7cf79877
218,Moz,30/06/2017,85,2017-06-30T15:22:08.000Z,2017-06-30T15:42:35.000Z,Sofala,Nhamatanda,Lamego,Massequece,10,no,6,6,no,7,no,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct']",7.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['motorcyle', 'television', 'solar_panel', 'sofa_set', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'go_forest', 'lab_ex_food']",-19.11155625,33.45908041,706.0,14.0,uuid:47518791-d202-4ea3-8285-748a6432d6eb
219,Moz,30/06/2017,86,2017-06-30T15:43:34.000Z,2017-06-30T16:13:25.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,no,6,6,no,25,no,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['May', 'June', 'July', 'Aug', 'Sept', 'Oct']",10.0,yes,no,,no,,no,never,no,,,no,yes,['poultry'],,1,no,no,"['radio', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'restrict_adults', 'borrow_food', 'go_forest', 'lab_ex_food']",-19.1113203,33.45912408,704.0,7.0,uuid:ebe34e84-e09c-4b5d-aa80-ec490289e8cf
220,Moz,30/06/2017,87,2017-06-30T16:14:41.000Z,2017-06-30T16:31:19.000Z,Sofala,Nhamatanda,Lamego,Massequece,25,no,5,5,no,35,yes,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept']",15.0,yes,no,,no,,no,never,no,,,no,no,"['goats', 'pigs', 'poultry']",,3,yes,no,"['bicycle', 'radio', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety']",-19.11123552,33.45907741,705.0,11.0,uuid:686b184f-c2fc-4964-ac62-a08465846eac
221,Moz,30/06/2017,88,2017-06-30T16:32:30.000Z,2017-06-30T16:44:09.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,no,4,4,no,30,no,no,no,no,mabatisloping,burntbricks,earth,no,1,1,no,2,2,yes,,2.0,no,,15.0,yes,no,,no,,no,never,no,,,no,yes,['poultry'],,1,no,yes,"['bicycle', 'radio', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-19.11132791,33.45916222,702.0,10.0,uuid:93295999-d643-42d0-b96d-0028f98b4952
222,Moz,30/06/2017,89,2017-06-30T16:44:18.000Z,2017-06-30T17:07:47.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,yes,10,10,no,20,yes,no,yes,no,mabatisloping,burntbricks,cement,yes,2,3,yes,3,3,yes,,3.0,no,,20.0,yes,no,,yes,yes,yes,never,no,,,no,no,['poultry'],,1,yes,no,"['bicycle', 'television', 'radio', 'sterio', 'solar_panel', 'solar_torch', 'electricity', 'table', 'sofa_set', 'mobile_phone']",3,"['Jan', 'Dec']","['rely_less_food', 'borrow_food']",-19.11131064,33.45913834,716.0,22.0,uuid:7eae29c9-e402-4e77-b960-2b5bc09bb5ea
223,Moz,30/06/2017,90,2017-06-30T17:10:24.000Z,2017-06-30T17:22:47.000Z,Sofala,Nhamatanda,Lomego,Massequece,40,no,6,6,yes,40,no,no,no,no,grass,muddaub,earth,no,1,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,yes,no,['solar_torch'],2,"['Jan', 'Feb', 'Sept', 'Oct', 'Nov', 'Dec']",['go_forest'],-19.11131805,33.45906793,704.0,8.0,uuid:88f0276d-bda9-4ce7-9394-eceba1bbcac5
224,Moz,01/07/2017,92,2017-07-01T17:19:27.000Z,2017-07-01T17:37:44.000Z,Sofala,Nhamatanda,91,Massequece,45,yes,6,6,yes,70,yes,no,yes,no,mabatisloping,burntbricks,cement,yes,2,2,no,3,3,yes,,3.0,no,,3.0,yes,no,,yes,yes,yes,never,no,,,yes,no,['goats'],,1,yes,no,"['motorcyle', 'radio', 'solar_panel', 'solar_torch', 'table']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'borrow_food']",-19.11227186,33.4834346,690.0,10.0,uuid:09452e0d-22d5-4f45-8698-9249c614bab9
225,Moz,01/07/2017,92,2017-07-01T17:38:11.000Z,2017-07-01T17:50:39.000Z,Sofala,Nhamatanda,Lamego,Massequece,5,no,4,4,no,5,yes,yes,yes,yes,grass,muddaub,earth,no,1,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,yes,no,"['bicycle', 'solar_torch']",2,"['Jan', 'Feb', 'Mar', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'go_forest', 'lab_ex_food']",-19.11225355,33.483395,697.0,5.0,uuid:c8fd2fdb-df73-461a-9c2c-38f288c65e1b
226,Moz,01/07/2017,93,2017-07-01T17:51:10.000Z,2017-07-01T18:05:14.000Z,Sofala,Nhamatanda,Lamego,Massequece,16,no,10,10,no,15,yes,yes,yes,yes,grass,sunbricks,earth,no,2,1,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['goats'],,1,yes,no,"['bicycle', 'radio', 'sterio', 'solar_torch']",3,"['Jan', 'Feb', 'Dec']","['limit_variety', 'reduce_meals', 'lab_ex_food']",-19.11222287,33.48341093,689.0,13.0,uuid:3dfe8fd8-659b-437d-b235-b25084f99002
227,Moz,01/07/2017,94,2017-07-01T18:07:22.000Z,2017-07-01T18:20:55.000Z,Sofala,Nhamatanda,Lamego,Massequece,5,no,4,4,no,5,yes,yes,yes,yes,grass,sunbricks,earth,no,1,1,no,2,2,yes,,2.0,no,,5.0,yes,no,,no,,no,never,no,,,no,yes,['pigs'],,1,yes,no,"['computer', 'solar_torch']",2,"['Jan', 'Feb', 'Mar', 'Sept', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'borrow_food', 'lab_ex_food']",-19.11219416,33.48343164,684.0,5.0,uuid:d2452e59-1a21-45da-a184-325828070df1
228,Moz,02/07/2017,95,2017-07-02T07:23:51.000Z,2017-07-02T07:39:41.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,no,5,5,no,20,yes,no,yes,no,grass,sunbricks,earth,no,1,1,no,2,2,yes,,2.0,no,,20.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'solar_panel', 'solar_torch', 'table', 'mobile_phone']",3,"['Jan', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food', 'lab_ex_food']",-19.11223405,33.4833483,723.0,11.0,uuid:a10d89ad-8ade-4ab5-9b15-6ed66709074a
229,Moz,02/07/2017,96,2017-07-02T07:44:52.000Z,2017-07-02T07:56:08.000Z,Sofala,Nhamatanda,Lamego,Nhamatanda,4,no,4,4,no,4,no,no,no,no,grass,sunbricks,earth,no,1,1,no,2,2,yes,,2.0,no,,4.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,['radio'],2,"['Jan', 'Feb', 'Mar', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.1122381,33.48342821,713.0,10.0,uuid:8d7261cc-7c9b-4578-9106-88b807f35362
230,Moz,02/07/2017,97,2017-07-02T07:56:56.000Z,2017-07-02T08:10:50.000Z,Sofala,Nhamatanda,Lamego,Massequece,17,no,6,6,no,17,yes,no,yes,no,grass,muddaub,earth,no,3,1,no,2,2,yes,,2.0,no,,17.0,yes,no,,no,,no,never,no,,,no,yes,['pigs'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'reduce_meals', 'lab_ex_food']",-19.1121819,33.48340442,714.0,6.0,uuid:0791ec0f-4afd-409c-8972-c8e403001bcf
231,Moz,02/07/2017,98,2017-07-02T08:11:09.000Z,2017-07-02T08:23:57.000Z,Sofala,Nhamatanda,Lamego,Massequece,13,no,3,3,no,10,no,no,no,no,grass,muddaub,earth,no,1,4,no,4,4,yes,,4.0,no,,10.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['lorry', 'solar_panel', 'mobile_phone']",3,"['Jan', 'Nov', 'Dec']","['limit_portion', 'lab_ex_food']",-19.11219328,33.48336924,709.0,13.0,uuid:6d23af1e-09b6-4bfa-8b7b-4367113fee51
232,Moz,02/07/2017,99,2017-07-02T08:24:09.000Z,2017-07-02T08:39:12.000Z,Sofala,Nhamatanda,Lamego,Massequece,25,no,4,4,no,40,yes,yes,yes,yes,mabatisloping,burntbricks,cement,no,3,2,no,3,3,yes,,3.0,no,,25.0,yes,no,,no,,no,never,yes,['farming'],,yes,no,['none'],,1,yes,no,"['bicycle', 'radio', 'table', 'mobile_phone']",3,['none'],['na'],-19.11218694,33.4833861,716.0,11.0,uuid:18c5d990-c1a1-42e2-a4da-ecf940cefdc3
233,Moz,02/07/2017,100,2017-07-02T08:39:15.000Z,2017-07-02T08:50:55.000Z,Sofala,Nhamatanda,Lamego,Massequece,15,no,3,3,no,37,yes,no,yes,no,grass,sunbricks,earth,no,1,2,no,3,3,no,3.0,,,,,,,,,,,,,,,yes,no,['none'],,1,yes,no,"['bicycle', 'radio', 'mobile_phone']",3,['none'],['na'],-19.11225776,33.48338638,701.0,6.0,uuid:bb10b080-d919-46b8-838b-a3bed2609788
234,Moz,04/07/2017,101,2017-07-04T05:20:53.000Z,2017-07-04T05:37:16.000Z,Sofala,Nhamatanda,Lamego,Massequece,5,no,8,8,no,40,yes,no,yes,no,mabatisloping,burntbricks,cement,no,2,6,no,4,4,yes,,4.0,yes,"['Aug', 'Sept']",5.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,yes,no,"['motorcyle', 'television', 'electricity', 'table', 'sofa_set', 'mobile_phone', 'fridge']",3,['none'],['na'],-14.71751016,34.35387906,1281.0,9.0,uuid:33247b5c-964b-4422-b385-71d1e635b4c9
235,Moz,04/07/2017,102,2017-07-04T05:39:31.000Z,2017-07-04T05:48:27.000Z,Sofala,Nhamatanda,Lamego,Massequece,1,yes,4,4,no,30,yes,yes,yes,yes,grass,sunbricks,earth,no,2,2,no,2,2,no,2.0,,,,,,,,,,,,,,,no,no,['none'],,1,yes,no,"['radio', 'table']",3,"['Jan', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-14.71758448,34.35371339,1273.0,17.0,uuid:0cd22fe9-76d3-467c-b202-0f75d17707c1
236,Moz,05/07/2017,103,2017-07-05T05:47:50.000Z,2017-07-05T06:07:58.000Z,Sofala,Nhamatanda,Lamego,Massequece,9,yes,4,4,no,27,yes,no,yes,no,mabatisloping,burntbricks,cement,yes,2,2,no,2,2,yes,,2.0,no,,3.0,yes,no,,yes,no,yes,never,no,,,yes,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'electricity', 'mobile_phone', 'fridge']",3,['none'],['na'],-14.71758322,34.35406703,1270.0,16.0,uuid:36b8d9fc-29b8-41c9-bbac-1d6598be651b
237,Moz,05/07/2017,104,2017-07-05T06:34:39.000Z,2017-07-07T06:45:05.000Z,Sofala,Nhamatanda,Lamego,Massequece,3,no,8,8,no,3,no,no,no,no,mabatisloping,sunbricks,earth,no,2,2,no,1,1,no,1.0,,,,,,,,,,,,,,,no,yes,"['goats', 'poultry']",,2,no,no,"['bicycle', 'radio']",2,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-14.7218248,34.3585566,0.0,2185.0,uuid:a7547669-7cf8-4982-ab61-b742f71337ac
238,Moz,05/07/2017,105,2017-07-05T11:29:24.000Z,2017-07-05T11:42:08.000Z,Sofala,Nhamatanda,Lamego,Massequece,50,no,4,4,no,50,yes,yes,yes,yes,mabatisloping,sunbricks,earth,no,2,2,no,3,3,yes,,3.0,yes,"['Sept', 'Oct']",15.0,yes,no,,no,,no,never,no,,,yes,no,"['pigs', 'poultry']",,2,no,no,"['bicycle', 'solar_torch', 'table']",2,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'reduce_meals', 'borrow_food']",-14.7214103,34.3582717,0.0,2200.0,uuid:c800d6e8-aaad-4e54-bce3-78b12ee456a9
239,Moz,06/07/2017,106,2017-07-06T06:30:20.000Z,2017-07-06T07:00:02.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,yes,7,7,no,30,yes,yes,yes,yes,mabatisloping,burntbricks,cement,yes,2,3,no,1,1,yes,,1.0,yes,"['Aug', 'Sept']",20.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,yes,no,"['bicycle', 'table', 'mobile_phone']",3,"['Jan', 'Dec']","['limit_variety', 'reduce_meals']",-14.72334659,34.34416543,1272.0,29.0,uuid:919b4115-86e6-4b12-8a45-0b7d85b52de0
240,Moz,06/07/2017,107,2017-07-06T07:03:16.000Z,2017-07-06T07:59:31.000Z,Sofala,Nhamatanda,Lamego,Massequece,30,yes,6,6,no,30,no,no,no,no,mabatisloping,burntbricks,cement,yes,2,3,yes,4,4,yes,,4.0,no,,3.0,yes,no,,no,,no,never,no,,,yes,no,"['goats', 'poultry']",,2,yes,no,"['bicycle', 'radio', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Oct', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals']",-14.72315773,34.34406807,1290.0,42.0,uuid:b5b9ab62-24c9-4132-aafe-758ffdcc869b
241,Moz,07/07/2017,108,2017-07-07T05:21:40.000Z,2017-07-07T05:39:43.000Z,Sofala,Nhamatanda,Lamego,Massequece,6,no,6,6,no,6,yes,yes,yes,no,mabatisloping,burntbricks,cement,yes,2,1,no,3,3,yes,,3.0,no,,6.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,yes,no,"['motorcyle', 'bicycle', 'television', 'radio', 'table', 'mobile_phone']",3,['none'],['na'],-14.71749213,34.35370834,1302.0,15.0,uuid:c2d63f59-2626-4b8b-ac6a-16fe4af1f8ea
242,Moz,07/07/2017,109,2017-07-07T05:41:50.000Z,2017-07-07T05:53:47.000Z,Sofala,Nhamatanda,Lamego,Massequece,20,no,5,5,no,20,no,no,no,no,grass,muddaub,earth,no,2,1,no,3,3,yes,,3.0,no,,13.0,yes,no,,no,,no,never,no,,,no,yes,['poultry'],,1,no,no,"['bicycle', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'lab_ex_food']",-14.71761138,34.35387854,1240.0,11.0,uuid:ea053298-8556-4577-8218-78d4d4767e34
243,Moz,07/07/2017,110,2017-07-07T06:27:14.000Z,2017-07-07T06:44:51.000Z,Sofala,Nhamatanda,Lamego,Massequece,35,no,3,3,no,35,no,no,no,no,grass,muddaub,earth,no,2,1,no,3,3,yes,,3.0,no,,20.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,no,no,"['bicycle', 'solar_panel', 'table', 'mobile_phone']",2,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-14.72343526,34.34431177,1260.0,24.0,uuid:b0e0740f-22a6-42e3-918e-e5a7bff24a52
244,Moz,09/07/2017,120,2017-07-09T17:08:35.000Z,2017-07-09T17:29:19.000Z,Sofala,Nhamatanda,Lamego,Massequece,12,no,10,10,no,33,yes,no,yes,no,grass,sunbricks,earth,no,2,2,no,2,2,yes,,2.0,yes,"['Aug', 'Sept', 'Oct']",10.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'radio', 'solar_panel', 'mobile_phone']",3,['none'],['na'],-18.95176687,33.26177387,647.0,7.0,uuid:897f340d-1ba0-47fe-9dfc-0a76a39af7ed
245,Moz,10/07/2017,121,2017-07-10T05:14:53.000Z,2017-07-10T05:33:26.000Z,Sofala,Nhamatanda,Lamego,Madangua,12,no,6,6,no,5,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,2,no,2,2,yes,,2.0,yes,"['Aug', 'Sept', 'Oct']",10.0,yes,no,,no,,no,more_once,no,,,yes,no,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_panel', 'solar_torch', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Apr']","['rely_less_food', 'borrow_food']",-18.95173891,33.26171114,664.0,5.0,uuid:45a11e51-009c-41da-8bf2-a8b66d6a66a2
246,Moz,10/07/2017,122,2017-07-10T05:33:29.000Z,2017-07-10T05:53:07.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,5,5,no,3,no,no,no,no,grass,sunbricks,earth,no,2,1,no,2,2,yes,,2.0,yes,"['Aug', 'Sept', 'Oct']",5.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['solar_torch', 'mobile_phone']",3,"['Jan', 'Feb']","['rely_less_food', 'reduce_meals']",-18.95175155,33.2617534,667.0,5.0,uuid:c16129e9-c69c-4c02-8bba-52c7e42bed3b
247,Moz,10/07/2017,123,2017-07-10T05:53:13.000Z,2017-07-10T06:16:53.000Z,Sofala,Nhamatanda,Lamego,Madangua,25,no,7,7,no,15,yes,no,yes,no,mabatisloping,burntbricks,cement,no,1,3,no,3,3,yes,,3.0,yes,"['Sept', 'Oct', 'Nov']",10.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,yes,no,"['bicycle', 'solar_panel', 'solar_torch', 'mobile_phone']",3,"['Jan', 'Dec']",['rely_less_food'],-18.95171584,33.26170882,655.0,5.0,uuid:837e0768-3c25-4aeb-a35b-85a41404f2f0
248,Moz,10/07/2017,124,2017-07-10T06:27:59.000Z,2017-07-10T06:46:10.000Z,Sofala,Nhamatanda,Lamego,Madangua,15,no,11,11,no,9,no,no,no,no,mabatisloping,burntbricks,cement,no,1,4,no,3,3,yes,,3.0,yes,"['Sept', 'Oct', 'Nov']",10.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,yes,no,"['bicycle', 'television', 'radio', 'solar_panel', 'solar_torch', 'electricity', 'table', 'mobile_phone', 'fridge']",3,"['Jan', 'Aug', 'Sept']",['rely_less_food'],-18.95175349,33.26169067,656.0,11.0,uuid:0ce65b2d-6061-4b55-a674-47148b54f696
249,Moz,10/07/2017,125,2017-07-10T06:47:12.000Z,2017-07-10T07:19:29.000Z,Sofala,Nhamatanda,Lamego,Madangua,27,no,6,6,no,27,yes,no,yes,no,mabatisloping,burntbricks,cement,yes,1,3,no,2,2,yes,,2.0,yes,"['Sept', 'Oct', 'Nov']",27.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,yes,no,"['motorcyle', 'bicycle', 'television', 'radio', 'solar_panel', 'solar_torch', 'electricity', 'table', 'mobile_phone', 'fridge']",3,"['Jan', 'Feb', 'Dec']","['reduce_meals', 'borrow_food']",-18.95177568,33.26174639,649.0,15.0,uuid:c9d22767-dba3-4d7f-9f37-4a07da81e80a
250,Moz,10/07/2017,126,2017-07-10T07:39:31.000Z,2017-07-10T07:53:41.000Z,Sofala,Nhamatanda,Lamego,Madangua,5,no,7,7,no,5,yes,no,yes,no,mabatisloping,cement,cement,yes,1,3,no,3,3,yes,,3.0,yes,"['Sept', 'Oct', 'Nov']",5.0,yes,no,,no,,no,never,no,,,yes,no,['none'],,1,no,no,"['bicycle', 'television', 'radio', 'solar_torch', 'electricity', 'table', 'mobile_phone', 'fridge']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'reduce_meals']",-18.95177745,33.26172438,651.0,56.0,uuid:afc26fe7-a10e-4263-88ee-0edc411823f2
251,Moz,10/07/2017,127,2017-07-10T07:54:26.000Z,2017-07-10T08:18:10.000Z,Sofala,Nhamatanda,Lamego,Madangua,16,no,9,9,no,3,no,no,no,no,grass,muddaub,earth,no,1,1,no,1,1,yes,,1.0,yes,"['Aug', 'Sept', 'Oct', 'Nov']",16.0,yes,no,,no,,no,never,no,,,no,no,['goats'],,1,yes,yes,"['bicycle', 'table', 'mobile_phone']",3,['Jan'],"['rely_less_food', 'lab_ex_food']",-18.95188039,33.26170161,619.0,8.0,uuid:5d3b42f7-8f16-4d11-bef6-083443da5eb9
252,Moz,10/07/2017,129,2017-07-10T11:41:35.000Z,2017-07-10T11:59:07.000Z,Sofala,Nhamatanda,Lamego,Madangua,20,no,8,8,no,20,no,no,no,no,mabatisloping,burntbricks,cement,yes,1,3,no,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct', 'Nov']",10.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['bicycle', 'solar_torch', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'lab_ex_food']",-18.95175855,33.26184303,623.0,11.0,uuid:71d03142-40af-4227-9659-453e0cbaccda
253,Moz,10/07/2017,128,2017-07-10T11:59:11.000Z,2017-07-10T12:22:32.000Z,Sofala,Nhamatanda,Lamego,Madangua,10,no,15,15,no,20,no,yes,no,yes,mabatipitched,cement,tiles,yes,2,3,no,3,3,yes,,3.0,yes,"['June', 'July', 'Aug', 'Sept']",1.0,yes,no,,no,,no,never,no,,,no,no,['none'],,1,no,no,"['car', 'lorry', 'motorcyle', 'television', 'electricity', 'table', 'sofa_set', 'mobile_phone', 'fridge']",3,"['Jan', 'Nov', 'Dec']","['rely_less_food', 'limit_variety']",-18.95180249,33.26176401,646.0,20.0,uuid:49996ba1-b219-44be-8854-ec1fa2a1cd26
254,Moz,10/07/2017,130,2017-07-10T12:28:31.000Z,2017-07-10T12:52:44.000Z,Sofala,Nhamatanda,Lamego,Madangua,7,no,3,3,yes,7,yes,no,yes,no,mabatisloping,cement,cement,yes,1,1,yes,2,2,yes,,2.0,yes,"['June', 'July', 'Aug', 'Sept', 'Oct', 'Nov']",2.0,yes,no,,no,,no,never,no,,,no,no,"['goats', 'poultry']",,2,no,no,"['car', 'television', 'radio', 'sterio', 'electricity', 'table', 'mobile_phone']",3,"['Jan', 'Feb', 'Mar']","['rely_less_food', 'limit_variety', 'go_forest']",-18.95178118,33.26170729,634.0,17.0,uuid:8c9af539-52ad-4ea0-be86-e9d215d97690
255,Moz,07/07/2017,111,2017-07-07T07:05:51.000Z,2017-07-07T07:20:46.000Z,Sofala,Nhamatanda,Lamego,Massequece,40,no,2,2,yes,40,no,yes,no,yes,grass,muddaub,earth,no,2,1,no,3,3,yes,,3.0,yes,"['Aug', 'Sept', 'Oct']",5.0,yes,no,,no,,no,never,no,,,no,no,['poultry'],,1,no,no,['solar_torch'],3,"['Jan', 'Feb', 'Mar', 'Nov', 'Dec']","['rely_less_food', 'limit_variety', 'limit_portion', 'reduce_meals', 'borrow_food']",-14.72354118,34.34408304,1254.0,20.0,uuid:b4616110-9691-484f-8b20-a4bbc02ff742
256,Moz,07/07/2017,112,2017-07-07T16:57:16.000Z,2017-07-07T17:17:43.000Z,Sofala,Nhamatanda,Lamego,Massequece,12,no,6,6,no,15,no,no,no,no,mabatisloping,burntbricks,earth,no,1,1,no,2,2,yes,,2.0,no,,8.0,yes,no,,no,,no,never,no,,,no,yes,['poultry'],,1,yes,no,"['television', 'mobile_phone']",3,"['Jan', 'Feb', 'Dec']","['rely_less_food', 'limit_variety', 'reduce_meals', 'go_forest', 'lab_ex_food']",-14.7256636,34.3610469,0.0,2099.999,uuid:e039c1ca-2102-40d6-ab16-f42d11aa3429
257,Moz,07/07/2017,114,2017-07-07T17:32:39.000Z,2017-07-07T17:48:46.000Z,Sofala,Nhamatanda,Lamego,Massequece,6,no,5,5,no,6,no,no,no,no,grass,muddaub,earth,yes,1,1,no,2,2,yes,,2.0,no,,6.0,yes,no,,no,,no,never,no,,,no,yes,['none'],,1,yes,no,"['bicycle', 'radio', 'solar_torch']",3,"['Jan', 'Feb', 'Nov', 'Dec']","['rely_less_food', 'borrow_food']",-14.71746301,34.35380822,1249.0,18.0,uuid:1bed1b67-f55f-4393-afc4-6b791e0154b9
